calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Elya Sigorta,Elya Sigorta A.Ş. toplamda 50 yılı aşkın bir tecrübeye sahip profesyoneller tarafından, hizmet kalitesi ve müşteri memnuniyetini ön planda tutarak kurumsal ve bireysel müşterilere hizmet vermek amacıyla kurulmuştur.,Amacımız, çağın gerektirdiği tüm teknolojik yenilikleri kullanarak üst düzeyde hizmet kalitesi sağlamak, ihtiyaca özel çözümler oluşturmak, müşterilerimizi tüm risklere karşı güvence altına alarak karşılıklı güven ve memnuniyetin sağlandığı uzun vadeli işbirliği oluşturmaktır. Şirketimiz, çalıştığı sigorta şirketleri ve uluslararası brokerler ile geliştirdiği işbirliği sayesinde, müşterilerine fiyat ve teminat kapsamı açısından en uygun sigorta çözümlerini rekabet üstünlüğü ile sunmaktadır. ,Güvenli bir ortamda portföyünüzü geliştirerek yüksek gelir imkanı ile çalışmak ilginizi çekiyorsa bizimle mutlaka iletişime geçin.,İş Tanımı,Tüm branşlarda satış yapmak,,Müşterilerimizin risklerini değerlendirerek ihtiyaçlarına en uygun ve ekonomik poliçeyi hazırlamak, ,Hasar/tazminat durumu oluştuğunda bilgilendirme ve yönlendirme yaparak bu süreci kolaylaştırmak, ,Nitelikli, kaliteli ve kesintisiz hizmet vererek maksimum memnuniyeti sağlamak, ,Kısa zamanda hızlı ve doğru çözümler üretmek, ,Portföy yaratmak ve var olan portföyü geliştirmek.,Aranan Nitelikler,Bankacılık , Finans, Maliye, Pazarlama, Satış Yönetimi vb okul mezunu,,Satış Deneyimine sahip,Tercihen sigorta sektöründe tecrübeli, SEGEM ve/veya E-BEAS sertifikasına sahip,Müşteri odaklı,,Dinamik,hırslı,girişimci,,Profesyonelliğin gerektirdiği öz-disipline sahip,Takım ruhuna uyumlu",Sigorta ve Risk Yöneticisi,banka_sigorta,,,İSTANBUL ELYA SİGORTA ARACILIK HİZ. A.Ş.,
,,,"4 yıllık Üniversite veya 2 yıllık MYO mezunu,,Tercihen Polisoft Yazılım Programını bilen.,Sigortacılık Teknik Belgesi'ne (SEGEM) sahip,,Sigortacılık sektöründe ,en az 3 yıllık, deneyime sahip,,Görev bilinci yüksek, sorumluluk alabilen, ikna kabiliyeti ve iletişimi güçlü,,Takımın bir parçası olarak çalışmaktan keyif alan,,Dinamik, yoğun tempoda hedef ve sonuç odaklı çalışabilen,,Erkek adaylar için askerliğini tamamlamış.,Kendisine verilen hedefler doğrultusunda, Şirketin pazar payında ve üretim hacminde artış sağlamak,,Kendisine verilmiş olan hedeflerin gerçekleşmesi için gerekli planlamayı yapmak ve aksiyon almak,,Müşterilerimize acenteliğini yapmış olduğumuz Sigorta Şirketlerinin teklif ve ürünlerini eksiksiz sunmak,,Teklif sürecinin satış ile sonuçlanması için satış aktivitelerini gerçekleştirmek,,Müşteri Memnuniyeti ilkesine bağlı kalarak, müşterilerine satış sonrası hizmetlerde destek olunması,",Sigorta Aktif Satış Temsilcisi,banka_sigorta,,,Nev Sigorta Acenteliği A.Ş.,
Uzman,Sürekli / Tam zamanlı,"Lise(Mezun), Ön Lisans(Öğrenci), Ön Lisans(Mezun), Üniversite(Öğrenci), Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun), Doktora(Öğrenci), Doktora(Mezun)","KONFEKSİYON İHRACAT MÜŞTERİ TEMSİLCİSİ,Minimum 5 yıl veya üzeri  Konfeksiyon İhracat Müşteri Temsilcisi olarak çalışmış olan,,İyi derecede İngilizce bilen, ,Seyahat engeli olmayan, ,MS ofis uygulamalarını iyi derecede kullanabilen, ,İşi ile alakalı takip ve sonuçlandırma konularında başarılı ve tecrübeli, ,Ekip çalışmasına uyum sağlayabilen ,Profesyonel, gelişime açık ve modern bir iş ortamında kariyer yapma ve ilerleme hedefleri olan,Tercihen üniversite mezunu,İŞ TANIMI,BESTSELLER Markalarıyla yoğun olarak çalışan Örme ve Dokuma Kumaştan Dış Giyim İhracatı yapan firmamıza belirtilen niteliklerde çalışma arkadaşı arıyoruz.",Müşteri Temsilcisi,banka_sigorta,,İthalat/İhracat,Bizteks Tekstil San. ve Dış Tic. Ltd. Şti.,En az 5 yıl tecrübeli adaylar
,,,"Devam eden projelerimiz ve yeni projelerimizde aktif olarak sorumluluk üstlenecek takım arkadaşları arıyoruz., ,Görevleri, ,• Proje başlangıcında gereksinim analizi yapmak,• Fonksiyonel tasarım ve görsel ekran tasarımı gerçekleştirmek,• Proje durum raporları hazırlamak,• Proje dokümantasyonu hazırlamak,• Test senaryoları hazırlamak,• İç ve Müşteri yerinde testleri gerçekleştirmek,• Proje işlerinin proje planına uygun şekilde yönetmek, müşteri ile iletişimi sağlanmak ve riskleri yönetilmek,• Yazılım ekibi ile koordinasyonu sağlamak, iş tanımını aktarmak ve teslim alabilmek, ,Adaylarda Aranan Özellikler:, ,• Detaylara ve titiz çalışmaya özen gösteren,,• Takım çalışmasına uyum gösterebilen,,• Teknik literatür takip edebilecek seviyede İngilizce bilen,,• En az 3 yıl orta ve büyük çaplı projelerde ilgili pozisyon deneyimine sahip,,• Üniversitelerin ilgili lisans bölümlerinden mezun (Bilgisayar Mühendisliği, Yazılım Mühendisliği, vb.),,• Erkek adaylar için askerlik hizmetini yerine getirmiş olunması,,• İlgili görev için ofis yerimiz Bilişim Vadisi Teknopark (Muallimköy, Gebze) olduğu için bu bölgeye yakın ikamet edilmesi tercih nedenidir.",Proje Yöneticisi,banka_sigorta,,,BMTECH Muhsinoğlu Bilgi Teknolojileri Ltd. Şti. ,
,,,"Küçükler Holding ,Okyanus Çorap,Üniversitelerin ilgili bölümlerinden mezun, ,İleri düzeyde İngilizce bilen, ,Tercihen çorap sektöründe tecrübesi olan, ,Müşteri Temsilcisi olarak minimum üç yıl deneyim sahibi, ,Mevcut müşterilerin takip ve denetimini sağlayabilecek, ,Müşteri ihtiyaçlarını doğru analiz edebilen, ,İhtiyaç ve talepleri şirket içindeki departmanlara sağlıklı aktarabilecek, ,Güçlü iletişim becerisine sahip, temsil yeteneği olan, ,Analitik düşünen, çözüm odaklı, ,Diksiyonu düzgün ve prezantabl, ,MS Office programlarına hakim, ,İstanbul Avrupa yakasında ikamet eden,,Müşteri Temsilcisi ",Müşteri Temsilcisi,banka_sigorta,,,KÜÇÜKLER HOLDİNG A.Ş.,
Sürekli / Tam zamanlı,Satış,,"Bilişim sektöründe satış, pazarlama ve projelendirme konularında en az 3 yıl deneyimli,,Kurumsal proje satışı tecrübesi olan ve tercihan bir Sistem Entegratöründe çalışmış,,Üniversitelerin Lisans bölümlerinden mezun, ,Tercihen iyi derecede İngilizce bilen, ,BT ürün ailelerinde (sunucu, veri depolama, sanallaştırma, yedekleme, network, güvenlik çözümleri, yazılım) bilgi sahibi,,İş takibi, sonuçlandırma ve sorun çözme becerilerine sahip, ,İnsan ilişkileri ve ikna yeteneği konusunda kendine güvenen, ,Yazılım, hizmet ve donanım konularında proje yaratabilecek ve bunu satışa çevirebilecek genel teknik altyapı bilgisine sahip,,Prezantabl ve diksiyonu düzgün, ,Erkek adaylar için, askerlik görevini tamamlamış, ,Sürücü belgesine sahip ve Seyahat engeli bulunmayan, ,İŞ TANIMI,Müşteri ihtiyacının/talebinin ve proje fırsatlarının belirlenmesi, ,Yeni müşterilerde satış olanakları yaratacak, ,Çeşitli kanallar ve kendi portföyü sayesinde firmaya yeni müşteriler kazandırabilecek,,Hedef müşterilerin tespit edilmesi, ,Ürün ve hizmetlerin tanıtılması, teknik ekip ile beraber çözümün oluşturulması,,Teklif ve sözleşmelerin hazırlanması, ,Kendisine verilen satış kotalarının yapılması, ,Müşteri tarafındaki tüm süreçlerin koordinasyonu ve proje satış sürecinin yönetilmesi,",Kurumsal Müşteri Yöneticisi,banka_sigorta,İstanbul(Asya)(Ataşehir),Bilişim,ITserv Teknoloji Hizmetleri Eğitim ve Danışmanlık San ve Tic A.Ş.,
,,,"Meslek Yüksek Okullarının Elektrik, Elektronik, Otomasyon veya Bilgisayar bölümlerinden mezun, ,Alanında en az 5 yıl profesyonel deneyime sahip,, Elektronik güvenlik sistemleri kurulumu ve testi, zayıf akım sistemleri ve network sistemleri kurulumu konusunda en az 2 yıl deneyimli, ,Bilgisayar donanımı konusunda tecrübeli, ,MS Office programlarına hakim, ,Tercihen Autocad bilen, ,Orta düzeyde İngilizce bilen, ,Sonuç ve müşteri odaklı, ,Takım oyuncusu, ,Kaynakları etkin ve verimli kullanabilen, ,Yeni teknolojileri öğrenmeye ve kendini geliştirmeye açık, ,Başarma azmi ve sorumluluk duygusu yüksek, ,Aktif olarak araç kullanabilen, ,Seyahat engeli bulunmayan, ,Askerlik hizmetini tamamlamış (erkek adaylar için) ,İş Tanımı,Firmamızın yürüttüğü projelerin uygulama süreçlerinde (saha ve şantiyelerde) şantiyenin sorumluluğunu almak, ,Sistemlerin projesine uygun olarak kurulmasını takip etmek, testini yapmak veya yaptırmak, , Montajı tamamlanan sistemlerin devreye alınmasını proje ekibi ile birlikte gerçekleştirmek, , Gerektiği durumlarda kablo çekimini ve/veya sistem uç montajlarını yapmak, ,Şantiyedeki taşeron ve ilgili diğer firmalar ile ilişkileri yürütmek, ,Sorumluluğunda olan proje adım ve aktivitelerini raporlamak,",Proje Uzmanı,banka_sigorta,,,SENSORMATİC GÜVENLİK HİZMETLERİ TİC A.Ş.,
Yönetici adayı,Sürekli / Tam zamanlı,"Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun)","Çevre, Atık Yönetimi ve Geri Dönüşüm Endüstrisinde Kent Temizliği, Evsel Atıkların Toplanması, Ambalaj ve Elektronik Atıkların Toplanması - Ayrıştırılması, Tıbbi Atıkların Bertarafı konularında faaliyet gösteren ve sektörde önemli bir konuma sahip firmamızın Çanakkale bölgesinde, Araç ve personel yönetiminde görev alacak “Proje Sorumlusu” aramaktayız. ,Çevre Mühendisliği mezunu, ,Asgari 3 yıllık yöneticilik deneyimi olan, ,İş sağlığı güvenliği konusunda bilgili ve uygulama konusunda deneyimli, ,Çevre görevlisi belgesine sahip, ,Çalışmaların verimli ve planlı olarak yürütülmesi konusunda hassas ve sorumluluk sahibi ,İş takibi ve koordinasyon becerilerini etkin düzeyde kullanabilen, , Problem çözme yeteneği gelişmiş, inisiyatif kullanabilen ,Takım çalışmasına yatkın ve hedef-sonuç odaklı, ,MS Office (özellikle Excel) programlarını etkin olarak kullanabilen, ,Erkek adaylar için askerlik görevini tamamlamış, ,Aktif araç kullanan ve seyahate engeli olmayan ,Çanakkale’de ikamet eden veya edebilecek olan",Proje Sorumlusu (Çevre Mühendisi-Çanakkale),banka_sigorta,,Temizlik Hizmetleri,ALTAŞ YAPI SANAYİ VE TEMİZLİK HİZMETLERİ TİC. A. Ş.,En az 3 yıl tecrübeli adaylar
(Belirtilmemiştir),Sürekli / Tam zamanlı,,"- Banka - Sigortacılık Bölümleri veya Lisans mezunu, ,- Segem Belgesi olan, ,- Sektöründe en az 5-10 yıl deneyimli, ,- Elementer ve Grup Sağlık Sigortası bilgisine sahip, ,- Sigorta şirketleri ürün ekran giriş tecrübesi olan, ,- Hasar Dosya eksik evrak ve kapanış süreçlerinde bilgi sahibi, ,- Ms Office programlarına hakim, ,- Detaylara önem veren sonuç odaklı, planlama becerisi yüksek, ,- iletişimi beceresi güçlü, iç motivasyonu ve enerjisi yüksek, ,- İstanbul Avrupa Yakasında ikamet eden (tercihen) ,- Ekip çalışmasına uyumlu, ,-Tercihen İnşaat ve enerji sektörlerinde tecrübeli, ,İŞ TANIMI ,- Sigorta firmaları ile iletişim sağlanması, ,- Poliçe yenileme dönemlerinde fiyat tekliflerinin toplanması ve yönetime bilgi verilmesi, ,- yurtiçi ve yurtdışı inşat Altyapı Ve Üstyapı projelerimize yönelik inşaat all risk sigorta poliçelerinin proje dinamiklerine uygun olarak temin edilmesi, ,- Mevcut ve Faliyete geçecek olan RES, HES, ve GES enerji santrallerine yönelik sigorta poliçelerinin teminini ve takibini, ,- Mevcutta yer alan araç ve makine parkının sigorta işlemlerinin takibi, ,- personel sağlık sigorta poliçelerinin temini ve takibi, ,?- Gerekli durumlarda kurumsal sigorta ürünlerinde özel şart metni ( wording) hazırlamak, özel şart, kloz ve fiyatlandırmaların takibini sağlamak.  ",Sigorta Uzmanı,banka_sigorta,,İnşaat,Gizli Firma,
,,," ,Direkt Satış, Acenteler & Kurumsal Projeler Genel Müdür Yardımcılığı, Kurumsal Projeler ve Acenteler Grup Müdürlüğü, Kurumsal Saha Satış – Türkiye 1 Müdürlüğü’nde görev alacak ,Kurumsal Müşteriler Danışmanı, arayışımız bulunmaktadır. , ,En az lisans mezunu,,En az 3 yıl satış tecrübesi olan,,BES lisansına sahip,,Finansal yatırım araçları konusunda bilgi sahibi,,BES Mevzuatı, BES yönetmelikleri ve ilgili diğer mevzuatlara hâkim,,İyi planlama, organizasyon ve raporlama becerisine sahip,,Seyahat engeli olmayan, yoğun ve esnek çalışma saatlerine uygun,,İkna becerisi ve iletişim yeteneği kuvvetli,,B Sınıfı ehliyet sahibi, aktif araç kullanabilen,,Askerlik görevini tamamlamış (Erkek adaylar için) , ,İŞ TANIMI,Kurumsal Projeler fonksiyonunun mevcut karne modeli çerçevesinde BES ve Hayat hedeflerinden sorumlu olmak,,Şirketin pazar payında ve üretim hacminde artış sağlamak, ,Müşteri segmentasyonuna uygun mevcut ve yeni müşterilerde çapraz satış aktiviteleriyle penetrasyonu arttırmaya yönelik faaliyetlerde bulunmak,,Yılın başında verilen KPI ve satış hedeflerini gerçekleştirmekten sorumlu olmak,,Belirlenen satış stratejilerine istinaden farklı projelerde görev alarak hedeflerini gerçekleştirmek.",KURUMSAL MÜŞTERİLER DANIŞMANI,banka_sigorta,,,AVİVASA EMEKLİLİK VE HAYAT A.Ş.,
,,,"Direkt Satış, Acenteler & Kurumsal Projeler Genel Müdür Yardımcılığı, Kurumsal Projeler ve Acenteler Grup Müdürlüğü, Grup Emeklilik ve Hayat Müdürlüğü’nde görev alacak “,Grup Müşteriler Uzmanı/Kıdemli Uzmanı,” arayışımız bulunmaktadır.,Üniversite mezunu,,İyi derecede İngilizce bilen,,BES lisansına sahip,,En az 5 yıl satış tecrübesi olan,,Finansal yatırım araçları konusunda bilgi sahibi,,BES Mevzuatı, BES yönetmelikleri ve ilgili diğer mevzuatlara hâkim,,Grup BES ve Grup Risk ürünleri konusunda deneyimli,,İyi planlama, organizasyon ve raporlama becerisine sahip,,Seyahat engeli olmayan, yoğun ve esnek çalışma saatlerine uygun,,MS Office uygulamalarına hâkim,,Etkin sunum hazırlama ve sunma becerilerine sahip,,İkna becerisi ve iletişim yeteneği kuvvetli,,B Sınıfı ehliyet sahibi, aktif araç kullanabilen,,Askerlik görevini tamamlamış (Erkek adaylar için)., ,İŞ TANIMI,Akbank Bölgeler Yönetimi;, bağlı bulunulan Akbank bölge tüm segmentleri aracılığı ile AvivaSA Bankadan Satış kanalının Grup Emeklilik ve Grup Hayat ürünleri ile Kurumsal ve Ticari Segment özelinde bireysel ürün satışı gerçekleştirilmesi için koordinasyonu sağlamak,Kurumsal ve Ticari Şubeler Yönetimi;, Kurumsal ve Ticari şubelerde Grup Emeklilik, Grup Hayat ve Otomatik Katılım süreçlerinin takibi, teklif süreçleri ve sonuçlandırılmasını sağlamak,OK Süreçleri Yönetimi;, bağlı bulunan bütün Kurumsal ve Ticari şubelerde OK süreç takibini, teklif ve,sonuçlandırılmasını yürütmek, Akbank bölge yöneticileri ve DSF bölge satış yöneticileri ile koordinasyonu sağlamak,Bağlı bulunan Akbank Kurumsal ve Ticari şube ve bölge ziyaretleri ile potansiyel firma yaratılmasını sağlamak,Standart planlar haricinde sunulması gereken Grup Hayat ve Grup Emeklilik ürünleri teklif süreçlerini yönetmek,Grup Emeklilik Planları satış sürecini yönetmek,Brokerler ile ilişki yönetimini koordine ederek yeni grup hayat ve grup emeklilik satış fırsatı yaratmak ",GRUP MÜŞTERİLER UZMANI,banka_sigorta,,,AVİVASA EMEKLİLİK VE HAYAT A.Ş.,
(Belirtilmemiştir),Sürekli / Tam zamanlı,,"REGLAN TEKSTİL Ve Turizm San. Tic. Ltd. Şti. Ümraniye’de faaliyet göstermekte ve geniş ürün yelpazesine sahip olup dünyaca ünlü markalara Triko Giyim konusunda üretim yapmaktadır,., ,Pazarlama, Tasarım ve Üretim ekibimiz ile birlikte çalışacak ,yurtiçi ve yurtdışı müşterilerinin üretim akışını başından sonuna detaylı olarak takip edebilecek,MÜŞTERİ TEMSİLCİSİ UZMAN YARDIMCISI, ,takım arkadaşı arayışımız bulunmaktadır., ,·,            ,Üretim planlaması yapabilen, takip yönü güçlü, detaylara hakim, sorumluluk alabilen,,·,            ,Takım çalışmasına yatkın, zaman yönetimi ve iletişim becerileri güçlü,,·,            ,Ms Office programlarını etkin kullanabilen,,             Orta seviyede İngilizce konuşup yazabilen,,             Tekstil deneyimi bulunan,,            ,Triko ve/veya Hazır giyim imalatı alanında en az 1 yıl deneyim sahibi,,            Bağlı bulunduğu yöneticisini asiste edebilecek,, , ,İŞ TANIMI,· Alınan siparişlerin; üretim süreci ve sevkiyat dahil tüm aşamalarının takibi,, koordinasyonu ve müşterinin kalite standartlarına uygun sonuçlandırılmasına destek verebilecek,",Müşteri Temsilcisi Yardımcısı,banka_sigorta,,Müşteri İlişkileri,Reglan Tekstil ve Turizm San.Tic.Ltd.Şti.,
,,,"Firmamızın whatsapp numarasına iletilen mesajlara cevap vermek,Whatsappdan gelen siparişleri sisteme işlemek,,Çağrı merkezimize gelen görüşmeleri cevaplayacak,,Ürün iade ve değişim takibi yapacak,,Satış sonrası; müşterilerin talep, öneri ve şikâyetlerinin sisteme kaydedilmesi, değerlendirip, ilgili birimlere aktarılması ve sonuçlandırılmasına kadar olan sürecin yürütülmesi,,Müşteri ile telefonda yürütülen iletişim sürecinin, etkin ve müşteri memnuniyeti odaklı gerçekleştirilmesi,,Müşteri memnuniyetini sağlamak. ,GENEL NİTELİKLER VE İŞ TANIMI,Lise veya Üniversite mezunu,,Diksiyonu düzgün, yazışmalarda imla kurallarına uyan,,Tercihen giyim veya benzer sektörde tecrübesi olan,,Müşteri Temsilcisi olarak minimum üç yıl deneyim sahibi,,Mevcut müşterilerin takip ve denetimini sağlayabilecek,,Müşteri ihtiyaçlarını doğru analiz edebilen,,İhtiyaç ve talepleri şirket içindeki departmanlara sağlıklı aktarabilecek,,Güçlü iletişim becerisine sahip, temsil yeteneği olan,,Analitik düşünen, çözüm odaklı, problemleri paylaşabilen,,Prezantabl,,MS Office programlarına hakim,,İzmir'in Kuzey (Bayraklı, Karşıyaka, Çiğli vb.) bölgesinde ikamet eden,,Müşteri Temsilcisi ,arayışımız bulunmaktadır.",Müşteri Hizmetleri Sorumlusu,banka_sigorta,,,Purple by banu,
Sürekli / Tam zamanlı,İthalat/İhracat,"Üniversite(Mezun), Yüksek Lisans(Öğrenci), Yüksek Lisans(Mezun), Doktora(Öğrenci), Doktora(Mezun)","İngilizcesi çok iyi seviyede ,İhracat mevzuatına hakim ve dökümanlarını hazırlayabilecek ,Office programlarını iyi derecede (Özellikle Excell) kullanabilen ,Yeni pazar araştırma yöntemlerini bilen ,Yurtdışı fuar tecrübesi olan ,Seyahat engeli bulunmayan ,İŞ TANIMI,NOT: İ",İhracat Satış Temsilcisi,banka_sigorta,"Hatay(Antakya, İskenderun, Kırıkhan, Belen, Merkez)","Otomotiv , Oto Yedek Parça ve Yan Sanayi",SARDES OTOMOTİV SAN İTH İHR TİC LTD ŞTİ,En az 1 yıl tecrübeli adaylar
(Belirtilmemiştir),Sürekli / Tam zamanlı,,"Güvenlik sektörünün köklü kuruluşlarından olan firmamızın Mecidiyeköy merkez ofisinde görevlendirilmek üzere,,Güvenlik sektöründe hizmet veren firmamız için potansiyel müşteri adaylarının çalışmalarının gerçekleştirilmesi,,Ziyaret programı hazırlayarak müşteri ziyaretleri gerçekleştirmek,,Sektördeki rakiplerin takip edilmesi pazarda meydana gelen yeniliklerin ve aktivitelerin izlenmesi, fark yaratarak şirket için rekabet avantajı yaratılabilmesi,,Sektördeki yenilikleri ve müşteri tarafındaki gelişmeleri yakından takip ederek olası fırsatları yöneticisine raporlamak,,Sözleşme süreçlerini yürütmek,,MS Office programlarını ileri seviyede kullanabilen,,Yeni mezun veya en az 1 yıl alanında deneyimli,,İletişim becerileri gelişmiş ve dışa dönük,,Esnek çalışma saatlerine uyum gösterebilecek,,Sürekli öğrenmeye açık, araştırmacı, sorgulayıcı,,İş takibi konusunda disiplinli, planlı ve programlı çalışabilen, zamanı yönetebilen, ,“Portföy Geliştirme Sorumlusu” ,alınacaktır",Portföy Geliştirme Sorumlusu,banka_sigorta,,Güvenlik,GENSER GÜVENLİK SİSTEMLERİ A.Ş,
,,,"QUALIFICATIONS AND JOB DESCRIPTION,Qualifications, ,Minimum 5 years relevant credit or financial experience demonstrating strong financial analysis skills,Strong diplomatic negotiating skills with ability to make tough decisions and implement action steps to resolve credit issues while maintaining customer relationships.,Strong aptitude for managing processes and driving towards best-in-class process performance.,Professional Experience,This role requires the ability to work under tight time pressure whilst still maintaining high standards of work. He/She should posses strong commercial acumen to be able to support the sales organisation in credit matters. He/She must be credible and be able to negotiate with customers and their professional advisors face to face at the highest level within their organisation whilst valuing the customer relationship wherever possible. Minimum 5 years experience in credit management or other relevant financial experience with specific focus in credit and balance sheet&income statement analysis,İŞ TANIMI,Responsible for the management of risk assessment of customers and establishment of credit limits, the analysis of the overall credit exposure & for the recommendation of terms of credit. The negotiation and management of security necessary to support higher risk exposures, debt recovery portfolio, and accounts receivable bad debt provision.  Approval of credit limits, risk categories, and release of blocked orders. Actively support the sales account holders in credit issues including regular customer visits.  Manages credit litigation and special collection efforts and strategy. Provide support to the Country Credit Manager as required.,Manage Credit Risk ,Responsible for the efficient and effective management of credit risk within the defined area of responsibility in line with Operational Credit Manual directives. Liaise with business units to appropriately balance and optimize portfolio risk ensuring adequate use of risk mitigating collateral as appropriate, regularly meeting with business units to review portfolio risk, ensuring credit analysis representation and participation on each business unit credit committee if necessary. Provide authorised approval for the release of blocked orders in respect of credit.,Accounts Receivable,Negotiate & approve refinancing of Overdue Debts. Regularly reassess customers to determine provisions for recovery, in relevant timeframe. Directly administers or ensures delegation of 3rd party contract arrangements where applicable.,  ,Support for Sales,Provide interpretation of policy and guide the businesses on the principles of sound credit management.  Keep up-to-date on issues within the businesses by  having close relationships with the sales managers and reading information from industry sources.  Conduct customer visits as required. Meet with owners/officers of major customers as necessary to represent business in negotiating higher risk/exposure credit facilities.",Kredi Analisti,banka_sigorta,,,Shell & Turcas Petrol A.Ş,
Sürekli / Tam zamanlı,Denetim/Teftiş,Üniversite(Mezun),"Bağımsız denetim şirketimiz için,,,  aşağıdaki iş tanımını gerçekleştirecek nitelikte,bağımsız denetim müdürü, aramaktayız.,·,         ,Bağımsız denetim çalışmalarını Türkiye / Uluslararası Denetim Standartlarına uygun gerçekleştirmek,,·,         ,Denetim ve diğer çalışma raporlarını hazırlamak,,·,         ,Şirketler ile ilişkileri profesyonel olarak yürütmek,,·,         ,Türkiye Muhasebe Standarları/ Uluslararası Finansal Raporlama Standartları ve Uluslararası Denetim Standartlarındaki değişiklik ve yenilikleri takip etmek,·,         ,Denetim ekibiyle uyumlu çalışmak,·,         ,Denetim ekiplerini yönetmek,·,         ,KGK, BDDK, SPK vb. kamu kuruluşlarına olan bildirimleri takip etmek ,Aranan Nitelikler,·,         ,Üniversitelerin tercihen İşletme ve İktisat vb.  bölümlerinden mezun,,·,         ,Bağımsız denetim konusunda minimum 5 yıl deneyimli,,·,         ,KGK Denetim Lisans belgesine sahip,,·,         ,İyi derecede ingilizce bilen,,·,         ,İyi derecede MS Office programlarını kullanabilen,,·,         ,Analitik düşünme yeteneği güçlü,,·,         ,İletişim yeteneği ve ikna kabiliyeti güçlü,,·,         ,Takım çalışmasına yatkın ve hedef odaklı,,·,         ,Yazılı ve sözlü anlatım becerisine sahip,,·,         ,Seyahat engeli olmayan,",Denetim Müdürü,banka_sigorta,İstanbul(Avr.)(Fatih),"Hizmet , Denetim Hizmetleri",Fatih Denetim SMMM,5 - 10 yıl tecrübeli adaylar
,,,"İstanbul Avrupa'da, ikamet eden veya edebilecek ,Tercihen üniversite mezunu ,Tercihen hızlı tüketim malları sektöründe en az 1 yıl deneyim sahibi ,MS Office uygulamalarına hakim ,Kalite ve başarı odaklı ,Müşteri odaklı, iletişimi kuvvetli, ikna kabiliyeti yüksek ,Ticari düşünme becerisine sahip ,Değişimi destekleyen ,Sürücü ehliyetine sahip, aktif araç kullanabilen ,İŞ TANIMI,Tuborg ürünlerinin satılmadığı noktalara yönelik ziyaretlerde bulunarak müşteri portföyüne dahil olmalarını sağlamak",Müşteri Temsilcisi_Yeni Noktalar,banka_sigorta,,,Türk Tuborg,
,,,"Sorumlu olduğu bölgedeki tüm kanal müşterilerini yönetmek, yeni müşteri kazanımını sağlamak ve satış ve karlılık hedeflerini realize etmek,Müşterilere alternatif çözümler getirerek iş hacminin artmasını sağlamak,Sorumluluğundaki müşterilerde bulunabilirliğini maksimum düzeye getirerek, pazar payını ve dağılımını artırmak,Rakipleri takip etmek ve uygun aksiyon planlarını hazırlamak,Müşterilerin çalışma koşullarının güncellenmesinde aktif rol oynamak,Lisans eğitimini tercihen Mühendislik, İşletme, Ekonomi vb. bölümlerinde tamamlamış,Tercihen Ev Dışı Tüketim sektöründe satış alanında deneyimli,Tercihen iyi derecede İngilizce bilen,Aktif olarak araç kullanan,Erkek adaylar için askerlik görevini tamamlamış",MÜŞTERİ TEMSİLCİSİ,banka_sigorta,,,Eczacıbaşı Tüketim Ürünleri,
,,,"Şirket Tanıtımı : ,Oyuncu Destek Ekibi’,Nitelikler :,
,Ünversite Mezunu ,League Of Legends oynamaktan en az bizim kadar keyif alan ,Yalnız çalışmaktanse, eğlenmeyi bilen bir ekiple çalışmayı tercih eden ve böyle bir ekiple iyi geçinebileceğini düşünen,Kendisi de oyuncu olan ve diğer oyuncularla iletişim kurarken kendini onların yerine koyabilen,Türkçe kullanımı düzgün, “dahi anlamındaki de” nin ne olduğunun farkında olan,Oyunlara olduğu kadar teknolojiye ve bilgisayarlara da meraklı, yeni bir uygulamayı ya da sistemi kısa sürede öğrenmeye hevesli,İngilizceye hakimiyeti “ derdini anlatacak kadar”dan daha iyi düzeyde olan ,Sorun gördüğünde saklanmak yerine çözüm üretme çabası gösterecek beceriye sahip,Esnek Çalışma saatleri ve vardiyalı çalışmaya uygun ,İŞ TANIMI,İş Tanımı :,
,Oyunculara yaşadıkları oyun içi veya oyun dışı sorunlarda destek vermek ,Oluşabilecek her türlü sorun ve aksaklığı hızlıca algılayıp çözüm üretebilmek,Oyunculardan gelen sorunlara anlık çözümler üretmek ,Karşılaşılan sorunları raporlayarak ilgili departmanlara iletmek ,NOT :,Önyazısı olmayan özgeçmişler dikkate alınmayacaktır!",Oyuncu Destek Uzmanı,banka_sigorta,,,Teleperformance Türkiye,
