,genel_nit_is_tanimi,ilan_baslik,label
43,yazilim geli uzmani genel teli kler java javascript html yazilim gelistirmede yillik deneyimi olan services apis rest services restful apis yazilim gelistirmede tecrubeli mysql postgresql gibi veritabanlariyla ayiklama donusturme yuklemede extract transform load deneyim trigger stored procedure gibi veri tabani sureclerini olusturmada gelistirmede tecrubeli json ajax standartlarinda etkilesimli yazilim gelistirmede deneyim sahibi tercihen jira bitbucket urunleri deneyimlemis sorumluluk sahibi gelisime acik tercihen cozumleri uzerinde calismalara veri analizi calismalari gelistirmeleri yapabilecek ekip pair programming calismasina yatkin iletisim becerileri kuvvetli takim odakli calisabilen literaturunu takip edebilecek duzeyde ingilizce bilen analitik dusunme problem cozme yetkinligine sahip uzaktan calisma veya ofisimizde ekibimize katilmaya arzulu yazilim gelistirme uzmani pozisyonumuza takim arkadaslari aramaktayiz lokasyon karakoy tophane,yazilim gelistirme uzmani,bilisim_telekom
44,universitelerin ilgili bolumlerinden bilgisayar muhendisligi elektrik elektronik muhendisligi yazilim muhendisligi yonetim bilisim sistemleri matematik istatistik mezun olan derecede ingilizce bilen dokumantasyon yonetimi konusunda deneyimli olan analitik problem cozme yetenegine sahip olan sonuc odakli calisma anlayisina sahip olan takim calismasina uyumlu olan yeni teknolojileri takip eden kendisini surekli gelistiren kocaeli ikamet eden teknik nitelikler yazilim mimari gereksinimlerinin belirlenmesi tasarim gelistirme yapinin teknolojik gelismelere uyarlanmasi konusunda tecrube sahibi olan html javascript jquery javascript ecmascript konularinda ileri derecede bilgi sahibi konusunda bilgi sahibi reactjs angularjs veya benzer javascript temelli front teknolojileri calismis node back development deneyimi olan liskisel veritabanlari oracle mysql pgsql teknolojileriyle deneyimi olan nosql value store systems mongodb redis deneyimi olan rest graphql hakkinda deneyimi olan farkli platformlarda mobil uygulama gelistirme deneyimi olan adaylar,yazilim gelistirme muhendisi,bilisim_telekom
45,turkiye lider bilgi teknolojileri yazilim cozumleri gelistiren koklu oncu kurulusumuz mert yazilim sayar elektroni bunyesinde istihdam edilmek uzere asagidaki niteliklere sahip delphi yazilim uzmani calisma arkadaslari aramaktayiz genel nitelikler delphi programlama dili bilgisine sahip delphi tecrubesi olan duzeyde bilgisine sahip adaylar icin askerlik ilisigi olmayan yeni teknolojileri ogrenmeye merakli arastirmaci yazilim alaninda uzun vadeli kariyer hedefi olan hizli pratik dusunme yetenegine sahip takim calismasina yatkin analitik yapiya sahip zaman planlamasinda basarili teknik dokumantasyonlari okuyup anlayabilecek derecede ngilizce bilgisine sahip bursa ilinde ikamet eden,delphi yazilim uzmani,bilisim_telekom
46,kadikoy kozyatagi yildir saglik sektorunde faaliyet gosteren sirketimiz marmara bolgesi icin yeni kurulacak yazilim departmanimizda gorevlendirilmek uzere tanimi masaustu yazilimimizi tabanli yazilima donusturebilecek saglik sektoru ihtiyaclari dogrultusunda yeni yazilim projelerini yazabilecek teli kler stanbul anadolu yakasinda ikamet eden universitelerin ilgili bolumlerinden mezun tabanli yazilim konusunda deneyimli aspnet core jquery ajax javascript html html bilgi tecrubesine sahip servis projeleri gelistirmis entegrasyonu yapmis tercihen android veya cihazlar icin native uygulamalar bilgisi tecrubesi olan disiplini saglayabilen sorumluluk sahibi gelisime acik calisma arkadas ariyoruz,kidemli yazilim uzmani full stack developer,bilisim_telekom
47,egitim hayatinin kaymagini bilgisayar muhendisligi veya ilgili bolumler okuyarak yemis menusunde yillik yazilim gelistirme tecrubesi olan yemek olarak menusunde sunabilen tercihen servicestack tadini bilen derecede ngilizce bilen ekip calismasinda tahin pekmez uyumuna sahip yazilim surecleri konusunda fikir sahibi scrum tatli olarak arastirmayi seven yaratici analitik dusunme becerisi gelismis erkek adaylar icin askerlikte yaylalar yaylalar demis sene tecilli tanimi dunyanin buyuk mutfaginda bilgi teknolojileri ekibinde alacak yemeksepeti online odeme sistemleriyle ilgili yazilim projelerinde gelistirme bakim sureclerinden sorumlu olacak kidemli yazilim gelistirme uzmani ariyoruz,kidemli yazilim gelistirme uzmani,bilisim_telekom
48,universitelerin bilgisayar muhendisligi bolumlerinden mezun diline hakim mssql veri tabani tecrubesi olan user control gelistirebilecek angular forms teknolojilerine hakim tercihen nopcommerce tecrubesi olan derecede ngilizce bilen analitik dusunebilen takim calismasina yatkin cozum odakli erkek adaylar icin askerlik gorevini tamamlamis veya tecilli tercihen avrupa yakasinda ikamet eden yazilim gelistirme uzmani tanimi firmamizin olan yazilim ekibine dahil olarak projelerde gelistirici olarak almak yazilim dokumantasyonu yapmak kullanici destegi vermek ekip bunyesine katilacak olan yazilimcilarin egitilmesine yardimda bulunmak,yazilim gelistirme uzmani,bilisim_telekom
49,ankastre urunler sektorunde faaliyette bulunan firmamizin amasya merzifon bulunan fabrikasinda calistirilmak uzere universitelerin fakulte meslek yuksekokullarinin tercihen bilgisayar programciligi bilgisayar muhendisligi bilgisayar ogretmenligi bolumlerinden mezun tercihen gelistirme bilgi teknoloji donanim alaninda deneyimine planlama organizasyon becerisine letisim yetenegi kuvvetli takim calismasina yatkin yaratici duzenli disiplinli sosyal iliskileri guclu olan merzifon ikamet edebilecek erkek adaylar icin askerlik hizmetini tamamlamis takim arkadasi aramaktayiz tanimi network altyapisinin bakimi calisabilirligini kontrol etmek revizyon gerektiginde yeni kurulumunu yapmak sunucu server bakimlarini saglamak guncellemesini yapmak entegre calisan uretim sistemi yazilimlarinin takibini yapmak istenen sekilde calismasini saglamak bilgisayar ekipmanlarinin bakimi arizalarinin giderilmesini saglamak bilgi guvenligi yonetim sistemi gereksinimlerini karsilamak uzere adaylar aranmaktadir,bilgi teknolojileri sorumlusu,bilisim_telekom
50,cronom nsan kaynaklari olarak danismanligini yapmakta oldugumuz ortagimiz icin teknik destek birim yoneticisi arayisindayiz universitelerin ilgili muhendislik bolumlerinden mezun alaninda minimum sene deneyim sahibi minimum sene yoneticilik tecrubesine sahip sistem donanim help desk konusunda deneyimli cloud linux veya windows sunucu sistemlerinden birinde tecrube sahibi ngilizce bilgisi seviyede olan lokasyon eskisehir,teknik destek birim yoneticisi,bilisim_telekom
51,firmamiz tarafindan yurutulen bankacilik finans projelerimizin altyapi ekibinde gorevlendirilmek uzere takim arkadaslari ariyoruz yazilim gelistirme tecrubesine sahip bilgisayar muhendisligi bolumunden mezun html java veya javascript dillerinde uzman webservis konularinda tecrubeli nosql veritabani teknolojileri konusunda tecrubeli nesne tabanli programlama temellerine hakim enterprise uygulama catilari tasarim prensipleri temellerine hakim yazilim gelistirme konusunda tutkulu yeni teknolojileri takip edip arastiran ogrenmeye acik tercihen buyuk olcekli uygulama gelistirme tecrubesi olan konulari hakkinda bilgi sahibi olmak takim calismasina yatkin sorumluluk sahibi etkili iletisim kurabilen erkek adaylar icin askerligini yapmis stanbul ikamet eden ngilizce bilen,yazilim muhendisi,bilisim_telekom
52,tanimi cinde bulundugu projelerde uygulama gelistirme uzmani olaraka mimariden tasarima uygulama gelistirmeden gerektiginde test kullanislilik analize kadar safhalarda gorev almak yazilimlarin veri uygulama sistem mimarisiyle ilgili gerekli gelistirmeleri gerceklestirmek veya yeni projelerde konularinda gelistirmek teknolojiyi yakindan takip edip yenilikleri ihtiyac cercevesinde kuruma uyarlamak icin bildirimde bulunmak uygulamalarin veri tabani kodlama performanslari konusunda surekli iyilestirme yapmak gelistirilen uygulamalardaki mimari acidan kullanilabilirlik fonksiyonellik performans esneklik yeniden kullanim anlasilirlik ekonomik teknolojik kisitlari gozlemlemek iyilestirilmeleri saglamak aranan nitelikler enterprise uygulamanin bastan sona modeli analizi veri tabani tasarimi uygulama mimari tasarim gelistirme surecinde almis uzeri tercihen faturalama urun yonetimi enterprise uygulamada oracle dili gelistirme tecrubesine sahip oracle batch islemler user defined type scheduling performans iyilestirme ugrasmis karmasik veri yapilari iceren modellerinde veri tabani modeli tasarimlari ugrasmis microsoft yazilim dillerine yazilim gelistirme ortamlarina services hakim uzeri teknolojilerini kullanarak kurumsal projelerin gelistirilmesinde aktif olarak almis verilen isin analizi modelleme teknik analiz safhalarini ustlenebilecek universitelerin muhendislik bolumlerinden mezun tercihen bilgisayar matematik elektronik muhendisligi daha once musteri iliskileri cagri merkezi yazilim gelistirme projelerinde almis olmasi tercih sebebidir,developer,bilisim_telekom
53,yazilim uzmani universitelerin bilgisayar elektronik yazilim muhendisligi matematik bolumlerinden mezun tercihen ngilizce bilen tercihen bilen dynamics axapta programlama dilinde yazilim gelistirme deneyimine sahip server konusunda bilgi sahibi buyuk capli calisma tecrubesi olan service sistemler arasi entegrasyon konusunda tecrubeli takim calismasina yatkin sozlu yazili iletisim kabiliyetleri yuksek surec odakli yaklasima sahip erkek adaylar icin askerlik hizmetini tamamlamis tecilli yurt disi seyahat engeli bulunmayan tanimi eroglu grubu bunyesinde gelistirilmekte olan axapta projelerinde yazilim gelistirme bakim destek sureclerinden sorumlu olmak projelerin teknik analizini implemantasyonunu yapmak yapilan isin dokumantasyonunu hazirlamak yasatmak,yazilim uzmani axapta,bilisim_telekom
54,simsoft simulasyon sistemleri askeri yazilimlar ciddi oyun uygulamalari ilgili projeleri gelistirmek amaciyla yilinda kurulmustur simsoft bugune kadar ulusal uluslararasi alanda sivil askeri kuruluslar tarafindan kullanilan yuzlerce simulator uretmis cesitli alanlarda gelistirdigi yazilim urunlerini uluslararasi alanda taninmis kuruluslara teslim etmistir simsoft kurulusundan itibaren surekli buyuyen basari grafigi izlemis yillari arasinda gostermis oldugu buyume sayesinde deloitte tarafindan yapilan arastirmaya gore turkiye avrupa ortadogu afrika bolgesinde teknoloji sirketinden biri olarak odullendirilmistir yilinda yine deloitte tarafindan yapilan arastirmaya gore turkiye hizli buyuyen teknoloji sirketi arasinda yerini almistir ayni icinde kazandigi aselsan yazilim tasarim kristal piksel ciddi oyun itsec dunyanin buyuk modelleme simulasyon egitim konferansi best mobile game odulleriyle yurt icinde dunyada yukselen basari grafigini surdurmustur cmmi seviye sertifikasina sahip olan simsoft simulatorler savunma havacilik sistemleri gorsel sistemler oyun simulasyon bilgi letisim teknolojileri olmak uzere grupta faaliyet gostermektedir grubun kendi uzmanlik alanlarinda ileri teknolojilere dayali hizmet urunleri bulunmaktadir simsoft merkezi ankara odtu teknokent olup ayrica bilkent cyberpark teknopark stanbul amerika florida turkmenistan askabat kuala lumpur ofisleri bagli birimleri bulunmaktadir yeni basarilara birlikte imza atacagimiz savunma sanayi projelerinde gorev almak uzere asagidaki niteliklere sahip yazilim muhendisi arayisi icerisindeyiz bilgisayar muhendisligi veya ilgili lisans programindan mezun yazilim gelistirme konusunda proje deneyimine sahip olan programlama dilinde ileri duzeyde bilgi tecrube sahibi olan gercek zamanli isletim sistemleri ilgili deneyim sahibi olan nesneye yonelik analiz tasarim gelistirme konularinda deneyimli yazilim gelistirme sureclerine hakim analitik dusunce yapisina sahip arastirmaci ruhlu kesfetmeye gelismeye acik basina problem cozme becerisine sahip inisiyatif alabilmek takim calismasina yatkin uygulama projesini hedeflenen sekilde sonuclandirabilecek sorumluluk azim yetkinlikte olan derecede ngilizce bilen erkek adaylar icin askerlik hizmetini tamamlamis olmak veya tecilli olan,yazilim muhendisi,bilisim_telekom
55,developer gelistirme ortamlarini kullanabilen entity framework core frameworklerini kullanmis veya oracle veri tabani programlarindan biri calismis bilgi sahibi rdbms bigdata nosql database kavramlari hakkinda bilgi sahibi back server side developer python gelistirme ortamlarini kullanabilen entity core frameworklerini kullanmis veya oracle veri tabani programlarindan biri calismis bilgi sahibi rdbms bigdata nosql database kavramlari hakkinda bilgi sahibi endustriyel haberlesme teknolojilerine merakli modbus iiot mqtt mobil windows mobile android linux developer xamarin python gelistirme ortamlarini kullanabilen core frameworklerini kullanmis rdbms bigdata nosql database kavramlari hakkinda bilgi sahibi native uygulama gelistirme toollari kullanmis olmak tercih nedenidir fakultelerin ilgili bolumlerinden mezun benzer pozisyonlarda asgari tecrubesi olan literaturu takip edebilecek seviyede ngilizce bilgisine sahip yenilikleri gelismeleri takip ederek gelisimi seven yeni teknolojilere adapte olabilen ekip calismasina yatkin bursa ikamet eden veya edebilecek erkek adaylar icin askerlik gorevini tamamlamis veya tecil belgeli tanimi firmamiz bunyesinde zlenebilirlik endustri rfid tanimlama teknolojieleri kapsaminda gelistirilen yazilim projelerinde gorev alacaktir arastirma gelistirme konulari surekli tanimlarinda bulunacaktir takim beraber cevik gelistirme metodlari kullanilarak gelistirme analiz raporlama yapilacaktir gorev yeri bursa merkez ofisimiz olacaktir,yazilim gelistirme uzmani,bilisim_telekom
56,universitelerin ilgili bolumunden mezun tecrubeli servislerinde yuksek seviyede uzman mssql server veritabaninda ileri duzeyde deneyimli teknolojisinde deneyimli visual basic programlama dillerine hakim html bilgisine sahip tercihen gibi projelerde almis analitik dusunme problem cozme yetenegine sahip cozum odakli yazilim uzmani ariyoruz,yazilim uzmani,bilisim_telekom
57,gumruk musavirligi alaninda turkiye firmasi icerisinde alan asset gumruk musavirligi lojistik sektorunde karayolu havayolu denizyolu tasima turlerinin hepsinde ayri ayri buyuyen asset lojistik yazilim gelistirme projelerini yurutmek uzere yazilim gelistirme muduru aramaktayiz genel nitelikler intranet extranet entegrasyon mobil projelerinin yonetim gelistirmesinde etkin gorev almis proje bazli referans sunum istenecektir universitelerin ilgili bolumlerinden bilgisayar muhendisligi matematik muhendisligi elektronik muhendisligi bilgisayar programciligi mezun proje yonetimi yapmis uygulama analiz mimari olusturma tecrubesi olan sorgulama dilinde tecrubeli programla dilinde tecrubeli webforms windows service power teknolojilerinde projeler gelistirmis seviyede ngilizce teknik bilen tercihen microsoft sertifikasyonu mcpd msdba sahibi teknolojik yenilikleri takip eden gelisime acik erkek adaylar icin askerlikle iliskisi bulunmayan tanimi gumruk lojistik sektorunde fark yaratacak ntranet extranet musteri entegrasyonu powerbi raporlamalari mobil notification proje yonetimi yapacak lgili ekibin yonetimi egitimi motivasyonunu saglayacak entegrasyon konularinda musteri tedarikci iliskilerini yurutecek projelerimiz kapsaminda kaynak olarak yazilim gelistirme hizmeti veren ucuncu parti sirketlerin belirlenmesi denetlenmesi kontrolu asset grup ilgili sirket arasindaki iletisim koordinasyonun saglanmasi yazilim gelistirme projelerimize dair gelistirme yapilmasi analizinin yapilmasi kullanici ihtiyaclarinin tanimlanmasi hedef ozelliklerinin belirlenmesi analizi proje calismalarinin yurutulmesi olusturulan projelerin grup sirket departmanlarina egitim sunumlarinin planlanmasi gelistirilen yazilim modullerinin akis diyagrami veri diyagrami pseudo code yazilim kodu dokumantasyon calismalarini yurutulmesi gelistirilen yazilim modullerinin test hata ayiklama kalite standardi olcumleri devreye alma bakim calismalarinin yurutulmesi gelistirilen yazilim modullerinin diger yazilim uygulamalari isletim sistemleri donanim platformlariyla entegrasyonunun saglanmasi yazilim gelistirme yontemleri framework leri yazilim dilleri alanlarinda yeni teknolojilerin takip edilmesi kurumun altyapisina uyarlanmasinin saglanmasi egitim planlanmasi yonetim sunumlarinin yapilmasi,yazilim muduru,bilisim_telekom
58,nitelikler universitelerin ilgili muhendislik bolumlerinden mezun java teknolojileri uygulama gelistirme tecrubesi olan java nesneye dayali programlama konusunda deneyimli sistemler arasinda entegrasyon konusunda uygulama gelistirmis spring spring boot hibernate veya teknolojileri rest soap service client gelistirme konusunda tecrubeli veya araclarindan birinde tecrubeli olmak leri derecede ingilizce bilen tanimi gelistirme veritabani tasarimi analiz dokumantasyon test proje yoneticisi veya yonetim ekibine islerin raporlanmasi musteri ticket destek takibi gerektiginde musteri toplantilarina katilim saglar teknolojiyi yakindan takip ederek yeni altyapi standartlari teknolojik gelismeler birlikte yonetime raporlar lgili calismalari takip kontrol ederek yuksek kalitede ciktisi saglar yeni baslanacak projeler icin ilgili yazilimci birlikte projenin altyapisini belirler sirket icinde teknoloji gerceklestirilecek projelerle ilgili kodlama standartlarini belirleyerek dokumante eder teknoloji grubundaki calisanlarin sonuclandiramadigi problemlere etkin kalici cozumler gelistirir cozumleri paylasarak ekibin uzmanlasmasini saglar projelerde asilamayan teknolojik engel zaman gibi problemler oldugunda sorumluluk alir lgili teknolojide gelistirilebilecek altyapi urunleri onerir urunlerin gelistirilmesine onculuk eder sorumlulugunda olan teknoloji ilgili vizyon stratejileri ekip arkadaslarina aktarir sirket profili yazilim bilgi teknolojileri sirketi havacilik alaninda havayollari havalimanlari sivil havacilik otoritelerine ozel urunler cozumler sunmaktadir ilgilenen adaylara tesekkur ederiz sadece ilgilenilen adaylar iletisime gecilecektir,java yazilim uzmani,bilisim_telekom
59,universitelerin muhendislik veya sletme fakultelerinden mezun abap konusunda minimum tecrubesi olan tercihen fiori bilen data migration entegration script smart forms badi bapi user exit batch input enhancement yetkilendirme konularinda bilgi sahibi idoc webservis sistemler yazilimlar arasi entegrasyonu saglayabilecek tercihen veri ambari business object ortaminda yonetim raporlari gelistirmis olan yazilim gelistirme veri mimarisi modellemesi test yonetim yaklasimi konularinda tecrubeli tercihen derecede ngilizce bilgisine sahip erkek adaylar icin askerligini tamamlamis stanbul anadolu yakasi ikamet eden veya edebilecek olan tanimi finans bayi yonetimi nsan kaynaklari satis servis birimlerinin ihtiyaclarina yonelik analizlerini yapmak buna uygun cozumleri uretmek standart uygulamalarda cozum uretilemedigi durumlarda gelen talebe spec yazmak gelistirme taleplerini abap kodlama standartlarina gore gerceklestirmek sirket standartlarinda tarifli proje yonetimi yaklasimi gelistirilen yazilimlarin birim testlerini gerceklestirmek dokumantasyonunu hazirlamak gunluk olarak onceliklerine gore olusan programsal hatalari problemleri cozmek,abap uzmani,bilisim_telekom
60,universitelerin muhendislik veya sletme fakultelerinden mezun modul danismanligi tecrubesi olan tercihen finansal konularda bilgi sahibi proje yonetimi konusunda deneyimli ekip yonetme tecrubesi bulunan seviyede ngilizce bilgisine sahip erkek adaylar icin askerlik ilisigi olmayan stanbul anadolu yakasi ikamet eden veya edebilecek olan tanimi sirketin strateji hedeflerine uyumlu birimleri koordineli olarak yeni uygulamalarinin devreye alinmasinin saglamak proje plani kapsaminda kaynak planlamasini yapmak zaman butce planina uygun olarak proje hedeflerini verimli sekilde yerine getirmek proje esnasinda olusabilecek riskleri ongorerek tedbir almak proje planlama yurutme kontrol kapanis islemlerini yerine getirmek birimine sureclerde verimlilik artisi veya hatalarin minimizasyonu icin yeni teknolojiler uygulamalarinin adaptasyonu icin arastirma gelistirme veya devreye alma faaliyetlerinde bulunmasi projedeki ekip uyelerinin projeye katiliminin saglanmasi danismanlarla iletisimi gerekli organizasyonu yonetmek gereken durumlarda danisman firma birimleri calisacak proje kapsam kavramsalini olusturmak sorumlu oldugu projeler ilgili destek taleplerini yanitlamak sonuclandirmak hata yeni talep outsource edilmeye karar verilen yeni projeler icin yetkin firmalar gorusmek teklif toplamak karsilastirmak analizleri yapmak,proje yoneticisi,bilisim_telekom
61,mevcut yeni projelerimizde tabanli uygulamalarin gelistirilmesinde uretilmesinde analiz kodlama yayina alma sureclerinin hazirlanmasi sonuclandirilmasi asamalarinda gorev alacak yazilim uzmanlari ariyoruz minimum tecrubeli konusunda uzman veri yapilari algoritmalar tasarim kaliplari konusuna hakim service windows service forms windows forms konularinda bilgi sahibi programlama dilinde kutuphanesinde uzman reflection multithreading tabanli uygulama gelistirme konularinda bilgi sahibi servis mimarisi soap json veri yapilari konusunda deneyimli server ansi dillerin deneyimli html javascript jquery bootstrap teknolojilerine hakim tercihen source control yazilimi sourcesafe kullanarak proje gelistirmis tercih sebepleri lisans mezunu,yazilim uzmani,bilisim_telekom
62,danismanligini yurutmekte oldugumuz otomotiv sektorunde arac suspansiyonu hafif urun cozumleri sunumunda dunya capinda bilinen firmamiz icin bilgi teknolojileri muduru arayisimiz bulunuyor gorevin gerektirdigi yetkinlikler sorumluluklar yonetim hizmet sureclerinin gerceklestirilmesine yonelik deneyim sahibi hizmet proje surec yonetimi konularinda yetkin sanallastirma storage bilgi guvenligi yedekleme arsivleme sistemleri network konularinda bilgi sahibi tercihen itil cobit gibi surec standartlari konusunda bilgi sahibi yonetimi konusunda tecrube sahibi kritik sistemleri analiz edebilecek sistemin iyilestirilmesinde onerilerde bulunabilecek musteri iliskileri konusunda tecrubeli konusunda yoneticilik alaninda deneyimli analitik dusunme sonuc odakli guclu letisim becerilerine sahip derecede ngilizce bilen aday aramaktayiz gorev tanimi uzun orta kisa vadeli bilgi teknolojileri hedef stratejilerini belirlemek bilgi teknolojileri altyapisi uygulama donanim network isletim sistemlerinin sirketin hedef stratejileri dogrultusunda kurulmasi isletilmesi icin faaliyet plan programlari hazirlamak onaylanan altyapi donanim network isletim uygulama sistemlerinin belirlenen hedef stratejiler dogrultusunda kurulmasini saglikli sekilde isletilmesini guncellenmesini gelistirilmesini saglamak gelisen ihtiyaclar dogrultusunda bilgi teknolojileri sisteminin istenen etkinlikte performans gosterebilmesi icin ilave veya yeni cihaz donanim aksesuar ihtiyaclarini tespit etmek,bilgi teknolojileri muduru,bilisim_telekom
63,yazilim uzmani universitelerin ilgili bolumlerinden mezun teknolojilerinde deneyimli visual basic programlama dilline hakim etkin yazma tekniklerini takip eden ajax html javascript teknolojilerinde deneyimli server veritabaninda deneyimli tercihen application server hakkinda fikir sahibi olan duzeyde ngilizce bilen analitik dusunme problem cozme takim oyununa uyum yetenegi olan kendini gelistirmeye acik yeni teknolojilere kolayca adapte olabilen degisime istekli innovatif hizli proaktif sonuc odakli tanimi microsoft teknolojileriyle gelistirilen tabanli projelerde gorev alinmasi,yazilim uzmani,bilisim_telekom
64,degisen calisma dunyasinda kaynak danismanlik hizmetleri sunmak icin yola cikan btpartner sektorden edinilen yili askin deneyimi arkasina katarak ortak kazanimlari artirmaya yonelik stratejiler belirlemeyi hedeflemis musteri odakli genc dinamik sirkettir asagidaki nitelikler konusunda deneyimli yazilim gelistirme muhendisi ariyoruz universitelerin bilgisayar muhendisligi matematik muhendisligi bilisim sistemleri bolumlerden mezun olmak entity framework restfull soap servis teknolojileri gelistirme deneyimine sahip olmak object oriented programming yazlim mimarileri clean code design patterns konularinda bilgi sahibi olmak algoritma analizi yapabilme yetenegine sahip olmak veri tabani sistemleri bakim yedekleme konusunda deneyimli olmak arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip olmak derecede ngilizce bilgisine sahip olmak askerligi tamamlamis veya tecil hakkina sahip olmak,yazilim gelistirme muhendisi,bilisim_telekom
65,degisen calisma dunyasinda diskaynak danismanlik hizmetleri sunmak icin yola cikan btpartner sektorden edinilen yili askin deneyimi arkasina katarak ortak kazanimlari artirmaya yonelik stratejiler belirlemeyi hedeflemis musteri odakli genc dinamik sirkettir bilisimin konu oldugu genis spektrumda uzman isgucu danismanlik hizmetleri sunan btpartner verimliligi artirmak icin hizli kaliteli cozumler saglar asagidaki nitelikler konusunda deneyimli java yazilim muhendisi ariyoruz universitelerin bilgisayar muhendisligi veya ilgili bolumlerinden mezun olmak java spring boot hibernate servis restful soap teknolojileri konusunda deneyimli olmak arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip takim calismasina yatkin olmak derece ngilizce bilgisine sahip olmak erkek adaylar icin askerligini tamamlamis veya tecil hakkina sahip olmak,java yazilim muhendisi,bilisim_telekom
66,degisen calisma dunyasinda kaynak danismanlik hizmetleri sunmak icin yola cikan btpartner sektorden edinilen yili askin deneyimi arkasina katarak ortak kazanimlari artirmaya yonelik stratejiler belirlemeyi hedeflemis musteri odakli genc dinamik sirkettir asagidaki nitelikler konusunda deneyimli yazilim muhendisi ariyoruz universitelerin endustri muhendisligi bilgisayar muhendisligi sletme muhendisligi matematik sistem muhendisligi veya ilgili bolumlerinden mezun olmak uzerinde olmak araliginda microsoft ortaminda yazilim gelistirme deneyimine sahip olmak intervision konusunda deneyimli olmak arastirmaci gelismis problem cozme analitik dusunme yetenegine sahip takim calismasina yatkin olmak derecede ngilizce bilgisine sahip olmak askerligi tamamlamis veya tecil hakkina sahip olmak,yazilim muhendisi,bilisim_telekom
67,bilgi sistemleri yazilim uzmani minimum onlisans bilgisayar programciligi lisans muhendislik bolumlerinden mezun minimum profesyonel deneyimi sahibi tercihen saglik sektorunde yazilim gelistirmis seviyede oracle bilgisine sahip seviyede oracle form designer report desinger bilgisine sahip dinamik calisma ortamina uyum saglayabilecek motivasyonu yuksek insan iliskilerinde basarili sorumluluk sahibi erkek yasini asmamis askerligini tamamlamis tanimi hastane bilgi yonetim sistemimizin gelistirilmesine yonelik yazilim gelistirmek gelistirilen yazilimlarda olusan hatalari gidermek hastane bilgi yonetim sistemimize yonelik kullanicilarimizdan gelebilecek sorunlara karsi destek vermek cozum uretmek,bilgi sistemleri yazilim uzmani,bilisim_telekom
68,yogun calisma temposuna uyum saglayabilecek tercihen avrupa yakasinda ikamet eden gelistirme yapabilecek sitecore kentico analitik dusunme yetenegine sahip arastirmaci gelisime acik ekip calismasina yatkin yenilikci sonuc odakli erkek adaylar icin askerlik gorevini tamamlamis tanimi programlama dillerinde deneyim tier mimari hakkinda bilgi sahibi literaturu takip edecek duzeyde ngilizce bilgisine sahip liskisel hiyerarsik database yonetim sistemleri konusunda deneyimli html ajax javascript jquery konularina hakim design principles design patterns konusunda bilgili reflection kutuphanelerine hakim system collections generic kutuphaneleri bagimsiz algoritmalar kurgulayabilen developer arayisimiz bulunmaktadir,yazilim uzmani,bilisim_telekom
69,yazilim projelerinin mimari tasarimi gelistirilmesi veya bakimi konularinda lisans veya onlisans mezuniyeti sonrasi yillik mesleki tecrubeye sahip olmak barkodlu hizmet dokumleri belgelemek dilinde yazilim gelistirme tecrubesine sahip olmak teknolojilerinden birinin konfigurasyon kullanimi konusunda tecrube sahibi olmak teknolojilerinden birinin konfigurasyon kullanimi konusunda tecrube sahibi olmak katmanli mimariler uzerine yazmis olmak rest mimarisine hâkim restful servisleri konularinda deneyimli olmak html jquery angularjs responsive design konularinda deneyimli olmak nesne tabanli programlama tasarim kaliplari konusunda tecrube sahibi olmak yazilim gelistirme standartlari konusunda tecrube sahibi olmak nosql oracle postgresql mssql function triger transaction konularinda bilgi sahibi olmak test terminolojisi surecleri konusunda tecrube sahibi olmak surekli entegrasyon urunlerinin kullanimi konusunda tecrube sahibi olmak,yazilim gelistirme uzmani,bilisim_telekom
70,umraniye stanbul bulunan genel merkezimizde gorev alacak yazilim uzmani arayisimiz bulunuyor genel nitelikler universitelerin ilgili bolumlerinden mezun visual basic webform servisleri soap rest framework konularinda deneyimli konularinda bilgi sahibi javascript programlama diline hakim katmanli mimari konularinda bilgi sahibi database dizayn programlama konusunda deneyimli server konularinda bilgi sahibi axapta ticaret lojistik uretim modulleri konusunda bilgi sahibi uygulama teknik analiz dizayn konusunda deneyimli universitelerin ilgili bolumlerinden mezun derecede ngilizce bilen erkek adaylar icin askerligini tamamlamis gorev tanimi htiyac beklentilere uygun olarak tanimlanan yazilim uygulamalari gelistirmek destekten sorumlu olmak htiyaca uygun teknik tasarimlar yapmak yazilim cozumleri olusturmak yazilim gelistirmek maintenance konusunda destek vermek uygulamaya koymak icin yeni teknolojiler konusunda tespit degerlendirmeler yapmak,yazilim uzmani,bilisim_telekom
