calisma_sekli,departman,egitim,genel_nit_is_tanimi,ilan_baslik,label,sehir,sektor,sirket_adi,tecrube
,,,"Mesleğinde deneyimli, ,Branşıyla ilgili bilimsel gelişmeleri takip eden, yöntem teknik ve teknolojilere hakim,,Hasta memnuniyeti odaklı,  ,İletişim yönü güçlü, pozitif, ,Erkek adaylar için askerlik hizmetini tamamlamış. ,İŞ TANIMI,''Göz Hastalıkları Uzmanı''",GÖZ HASTALIKLARI UZMANI,saglik,,,Medipol Mega Hastaneler Kompleksi,
,,,"İŞ TANIMI,'‘Kadın Doğum Uzmanı’'",KADIN DOĞUM UZMANI,saglik,,,Medipol Mega Hastaneler Kompleksi,
,,,"Fizik Tedavi ve Rehabilitasyon Uzmanı olarak görev yapmış, ,Tercihen en az 2 yıl deneyimli, ,Branşıyla ilgili bilimsel gelişmeleri takip eden, yöntem teknik ve teknolojilere hakim,,Hasta memnuniyeti odaklı,  ,İletişim yönü güçlü, pozitif ve güler yüzlü, ,Empati yeteneği gelişmiş, ,Ekip çalışmasına yatkın, ,Yoğun çalışma temposuna ayak uydurabilen. ,İŞ TANIMI,''Fizik Tedavi Uzmanı''",FİZİK TEDAVİ UZMANI,saglik,,,İstanbul Medipol Üniversitesi,
,,," Branşıyla ilgili bilimsel gelişmeleri takip eden, yöntem teknik ve teknolojilere hakim,, Hasta memnuniyeti odaklı,  , İletişim yönü güçlü, pozitif, , Ekip çalışmasına yatkın,  , Erkek adaylar için askerlik hizmetini tamamlamış. ,İŞ TANIMI, 'Plastik Cerrahi Uzmanı' ",PLASTİK CERRAHİ UZMANI,saglik,,,Medipol Mega Hastaneler Kompleksi,
,,,"En az lise mezunu, ,Yeni mezun ya da son 1 ay içinde sigorta girişi olmayan, ,İŞKUR projesiyle çalışabilecek, ,İşaret Dili Bilen, ,Medipol’de kariyer hedefleyen, ,Planlama ve organizasyon yeteneğine sahip, ,Haftanın altı günü esnek çalışma modeline göre çalışabilecek, ,Etkili iletişim kurabilme becerisine sahip, ,Hizmet sunumunda ‘hasta memnuniyetini’ gözeten, ,Yoğun çalışma temposuna uyum gösterebilecek, ,Analitik ve hızlı düşünme yeteneğine sahip, ,Dış görünüşe ve kişisel bakımına özen gösteren, ,İstanbul Avrupa yakasında ikamet eden/edebilecek ,Sigara kullanmayan, ,İŞ TANIMI,Kurumumuza gelen misafirlerimizin, öncelikli ve hızlı hizmet almaları neticesinde kendilerini ayrıcalıklı hissetmelerine katkı sağlamak,,Hastalarımızın her türlü randevu ve poliklinik süreçlerini planlamak, takiplerini yapmak ve eksiksiz olarak sonuçlanmasını sağlamak,,Hastanede sunulan hizmetler hakkında hasta ve hasta yakınlarının sorularını cevaplandırmak. ,Hastanenin anlaşmalı olduğu kurum ve sigorta şirketleri hakkında hastalara bilgi vermek., “İşaret Dili Bilen Hasta Danışmanı”",HASTA DANIŞMANI (İŞARET DİLİ BİLEN),saglik,,,Medipol Mega Hastaneler Kompleksi,
Sürekli / Tam zamanlı,Sağlık,,"HEKİM PARK Ortak Sağlık ve Güvenlik Biriminde görevlendirilmek üzere;,Tıp Fakültesi mezunu, ,İşyeri hekimliği belgesine sahip, ,Tercihen işyeri hekimliği alanında deneyimli, ,İş Sağlığı ve Güvenliği ile ilgili kanun ve yönetmeliklere hakim, ,MS Office uygulamalarını etkin kullanabilen, ,İletişim becerileri güçlü, ,Aktif araç kullanabilen, ,Tam zamanlı çalışabilecek işyeri hekimleri aramaktayız. ,İŞ TANIMI,İşyeri Hekimi ve Diğer Sağlık Personelinin Görev, Yetki, Sorumluluk ve Eğitimleri Hakkında Yönetmelik'in gerektirdiği tüm görevleri hizmet verilen kurumlarda eksiksiz yerine getirmek,,İşverene, iş sağlığı konusunda rehberlik ve danışmanlık yapmak, ,Çalışanların işe giriş ve periyodik muayenelerinin yapılması, raporlanması ve istatistiklerinin tutulması,,İSG mevzuatına uygun olarak koruyucu ve acil sağlık hizmeti vermek, ,İşyerlerindeki genel ve özel sağlık kurallarının sürekli gözlem altında tutulması,,Özel politika gerektiren toplulukarı ve meslek hastalıklarını teşhis ve takip etmek,",İşyeri Hekimi,saglik,"Tekirdağ(Çorlu, Çerkezköy)",İş Sağlığı ve Güvenliği,HEKİM PARK İş Sağlığı ve Güvenliği Hizmetleri Tic.,
,,,"Türkiye’de sağlık sektöründe başarılı bir geçmişe sahip Medipol Sağlık Grubu’nun Kadıköy’de hizmet veren Medipol Hastanesi’nde görevlendirilmek üzere;,Çocuk Sağlığı ve Hastalıkları branşında ‘Uzman Tıp Doktoru’ olan,,Branşıyla ilgili bilimsel gelişmeleri yakından takip eden,,Alanındaki tanı ve tedavi yaklaşımları konusunda güncel yöntem, teknik ve teknolojilere hakim,,Branşın gerektirdiği vizyona sahip,, ,Hasta memnuniyeti odaklı,, ,İletişim yeteneği ve insan ilişkileri kuvvetli,, ,Gece staffı olarak çalışabilecek, ,Erkek adaylar için askerliğini tamamlamış,, , ' Çocuk Sağlığı ve Hastalıkları Uzmanı (,Gece Staff)' , istihdam edilecektir.",Çocuk Sağlığı ve Hastalıkları Uzmanı (Gece Staff),saglik,,,İstanbul Medipol Hastanesi,
,,,"Hospitadent Dental Group bünyesinde görevlendirilmek üzere; Yurt dışından gelen hastaları organize edecek ve tedavi sürecini takip edecek,,En az lise mezunu,,Takım çalışmasına yatkın,,Hasta ve hasta yakınlarıyla etkili iletişim kurabilen,,Hasta memnuniyetine önem veren,,Sabırlı, güler yüzlü ve dinamik,,Tercihen Avrupa yakasında ikamet eden veya Mecidiyeköy şubemize ulaşımda güçlük çekmeyen,,Flemenkçe, bilen,,Tercihen ikinci dil bilen, (Almanca, Fransızca, Arapça, Rusça vb.),Tercihen Yabancı dil eğitimini yurtdışında tamamlamış,,""Yurtdışı Hasta Görevlisi,"" aranmaktadır.,İŞ TANIMI,Ağız ve Diş Sağlığının öncü ve lider kuruluşu olan grubumuz, yurtiçinde ,8, yurtdışında ,2, şubesiyle hastalarını gülümsetmeye; ,“Bütün İşimiz Diş”, çalışma anlayışı, ,“Biz Gülümsetmeyi Seviyoruz”, felsefesiyle ve alanında uzman çalışanlarıyla hizmet vermeye devam etmektedir. Ağız ve Diş Sağlığı alanında tecrübe edinmiş hekimler tarafından 2004 yılında kurulan Bağcılar şubemiz, gördüğü yoğun ilgi üzerine, ,Dental Sağlık Turizmi, ile de büyüme ivmesini arttırarak, Hospitadent Dental Group çatısı altında, Bağcılar, Fatih, Bakırköy, Mecidiyeköy, Çamlıca, Pendik, Frankfurt, Kayseri, Den Haag, Ürdün ve Şerifali ,olmak üzere toplamda ,11, şubeye ulaşmıştır., ,Hasta karşılama, bilgilendirme, randevu verme, yönlendirme gibi tedavi süreçlerinde aktif rol almak, , Kurumun yurt dışı süreçlerini yürütmek ve kuruma yeni müşteriler kazandırmak,",Uluslararası Hasta Görevlisi,saglik,,,HOSPİTADENT ÖZEL SAĞLIK HİZMETLERİ SAN. VE TİC. A.Ş. ,
Sürekli / Tam zamanlı,Kalite,,"Genel Nitelikler,Tercihen Meslek Liseleri'nin veya Meslek Yüksek Okulları'nın Kimya, Gıda Teknolojisi bölümlerinden mezun,Benzer bir pozisyonda en az 2 yıl deneyim sahibi,MS Office programlarına hakim,Analiz yeteneğine sahip,İletişim becerisi kuvvetli,İlişki yönetiminde başarılı,İş birliği ve uyum içerisinde çalışabilen,Vardiyalı, olarak çalışabilecek,İş Tanımı ,Ambalaj ve dolum hatlarının analizlerini kalite planına ve iş talimatlarına uygun şekilde gerçekleştirmek, sonuçları yöneticisine ve ilgili departmanlara raporlamak,Analizlerde kullandığı ekipmanların kalibrasyon, doğrulama, periyodik temizlik ve bakımları yapmak,Sistemlerin günlük, haftalık ve periyodik bakımlarını yapmak,Yapılan tüm analiz sonuçları verilerini raporlama sistemine girmek,Analizlerde kullanılan sarf malzemelerin stok kontrolünü yapmak ve tedariğini sağlamak,Plana göre belirtilen ürün numuneleri almak ve ürün arşiv odasının güncelliğini sağlamak,Günlük, haftalık ve aylık yapılan tat testleri için gerekli ürün numuneleri hazırlamak, tat testi sonuçlarını yöneticisine raporlamak",Laborant,saglik,,Alkollü İçecek,Türk Tuborg,En az 2 yıl tecrübeli adaylar
,,,"Üniversitelerin Sağlık Yönetimi ,Hemşirelik Lisans ,Klinik Psikoloji ,Halkla ilişkiler, iletişim bölümlerinden mezun,,Çok iyi ,düzeyde ,İngilizce, dil bilgisine sahip,,Benzer pozisyonlarda en az 3 yıl tecrübe sahibi  (,sağlık sektörü tercih nedenidir,),Hasta / hasta yakını psikolojisini anlayarak hasta memnuniyetinin en üst düzeyde tutulmaya çalışılmasını sağlamak,,Hasta ve hasta yakınlarının memnuniyeti perspektifinde empati kurabilecek iletişim becerisine sahip,,Güler yüzlü enerjik, dış görünüşüne önem veren sunum, temsil ve ikna yetenekleri gelişmiş,Ekip çalışmasına yatkın, dinamik,,Planlama ve organizasyon becerisine sahip, ,İnsan ilişkileri ve hasta iletişimi kuvvetli, ,Ms office uygulamalarına hâkim, ,""Hasta İlişkileri ,Hasta Hakları /Sorumlusu"",İŞ TANIMI,Hasta ve hasta yakınlarına, “ Mutlak Hasta Memnuniyeti “  ilkesine bağlı kalarak yardımcı olmak,,Her türlü şikâyetin oluşmasını engelleyecek performans sergilemek, ,Gelen şikâyet ,istek ve önerilerin en kısa zamanda çözüme kavuşturulması sağlama,,Günlük hasta görüş ve önerilerini karşılamak, ,Kurum içerisinde uygulanan anketlerin analizini yapmak, ilgili kişilere raporlamak,, ,  ",HASTA HAKLARI/ HASTA İLİŞKİLERİ SORUMLUSU,saglik,,,ESTEWORLD SAÇ EKİMİ VE PLASTİK CERRAHİ SAĞLIK GRU,
,,,"İŞ TANIMI,"" Altunizade Kliniğimizde', ,En az lise tercihen lisans düzeyinde estetisyenlik eğitimi almış, ,Uzman estetisyen veya  estetisyenlik belgesi sahibi, ,Branşı ile ilgili özel eğitimler ve güncel uygulamalar ile kendisini sürekli geliştiren ve yenilikleri takip eden,,Cilt Bakımı ,Lazer epilasyon uygulamalarında en az 2 yıl deneyimli, ,İkna kabiliyeti kuvvetli, ,İletişim yeteneği güçlü, sunum becerisi gelişmiş, diksiyonu düzgün, ,Gelişime açık ve sorumluluk sahibi, ,Dış görünümüne özen gösteren, bakımlı, prezentabl, ,Ekip çalışmasına yatkın, ,Hasta memnuniyetine önem veren, ,""Uzman Estetisyen"" ",ESTETİSYEN,saglik,,,ESTEWORLD SAÇ EKİMİ VE PLASTİK CERRAHİ SAĞLIK GRU,
,,,"GENEL NİTELİKLER ,Nida Turizm   toplam 3.000 adet / günlük personel servis organizasyonunu İstanbul , Kocaeli , Eskişehir ve Tekirdağ / Çerkezköy Bölgelerinde gerçekleştirmektedir. ,Şirketimiz 33 yılın  vermiş olduğu tecrübesi, eğitimli ve uzman kadrosuyla maksimum derecede müşteri memnuniyetini hedeflemiş ve bu hedefine ulaşmıştır. Şirket politikamız sürekli eğitim ve kendini yenileyerek çağın gerektirdiği şartlara uygun olarak kaliteli, güvenli, titiz ve optimum hizmeti sağlamaktır.,İŞ TANIMI,Mevcut öz mallarımız olan servis araçlarımız ve sözleşmeli çalışmakta olduğumuz tedarikçilerimizin araç ve sürücülerinden sorumlu olarak; temizlik, hijyen, sağlık hizmetleri, tüm teknik hizmetler (bakım-onarım), ulaşım (havuz araçları-servisler),  iş sağlığı ve güvenliği hizmetleri, her türlü küçük ve büyük etkinlikler / organizasyonların yönetimi ile ayrıca çalışanları verimli ve etkin bir şekilde koordine ederek, hedeflenen  yüksek hizmet kalitesi ve standartlarında , departman hedeflerine ulaştırabilmesi beklenmektedir,B  veya C   Sınıfı İş Güvenliği Uzmanı sertifikasına sahip,,Sahada araç ve sürücü denetlemesi yapabilecek ,                                ,Yönetsel becerisi ve İletişim becerileri yüksek ,Çalıştığımız kurumlara gerekli hallerde rapor verebilecek,,Üniversitelerin ilgili bölümlerinden mezun,,Benzer bir pozisyonda( lojistik veya  personel servis taşımacılığı gibi) en az 2 yıl deneyim sahibi,İş Güvenliği konusunda uygulama çalışmalarında bulunmuş,,İş yeri hekimi ve diğer İSG personelleri ile koordineli çalışabilecek    ,Ekip yönetimi, personel eğitimi ve koordinasyonu konularında tecrübeli,MS Office programlarını iyi derecede kullanabilen,,Yeniliklere ve gelişime açık,,Dinamik bir çalışma ortamının gerektirdiği zamansal esnekliğe sahip,,Esnek çalışma saatlerine ve yoğun iş temposuna uyum sağlayabilecek,,Aktif olarak araç kullanabilen,       ,İstanbul’da  ikamet eden    ,Askerliğini yapmış,,Erkek takım arkadaşları arıyoruz.",Kalite ve İş Güvenliği Yöneticisi,saglik,,,Nida Turizm Seyahat Pazarlama San. ve Tic. Ltd. Ş,
,,,"GENEL NİTELİKLER ,Elithair Transplant Ultra VIP Saç Ekim firması 2009'dan beri sektörde öncü olup  ağırlıklı olarak Avrupalı hastalara hizmet vermektedir. ,Bahçeşehir bölgesinde yerleşik olan İstinye Üniversite Liv hastanesinde faaliyet gösteriyor,Üniversitelerin Hemşirelik bölümlerinden mezun,,Sağlık meslek yüksek okul (hemşire çıkışlı),,En az 4 yıl servis/cerrahi servis deneyimi olan,,Ekip çalışmasına yatkın,,Tam zamanlı çalışabilecek,,Dinamik veya zor çalışma ortamında kariyer hedefleyen,,Hasta güvenliği ve memnuniyeti odaklı çalışan,,Etik ve sonuç odaklı çalışan,,İletişimi güçlü, insan ilişkilerinde başarılı,,Erkek adaylar için askerlik hizmetini tamamlamış,,Not:  ATT, PARAMEDİK, LABORANT,,,ANESTEZİ TEKNİKLERİ, veya BİYOLOG başvuruları değerlendirilmeyecektir.",HEMŞİRE ( SAÇ EKİMİ),saglik,,,United Medikal ve sağlık hizmetleri LTD. Şti,
,,,"Esteworld Plastik Cerrahi Sağlık Grubu, İstanbul'da  Bahçelievler ve Altunizade bölgelerinde 3 şubesi ile 2004 yılından bu yana faaliyet gösteren estetik ve plastik cerrahi konusunda branşlaşmış bir sağlık kuruluşudur. 2014 yılında, Altunizade'de hizmete giren Estetik Cerrahi Kompleksi ile yatırımlarına devam eden Esteworld, Türkiye'de yüksek bir ivme ile gelişen sağlık sektörü hizmetlerini, ülkemizin temsilini en iyi şekilde yapacak anlayışla sunma amacındadır. Türkiye geneli dışında, 100'ün üzerinde ülkede  temsilcilikle hastaya hizmet veren Esteworld, Avrupa'nın ve Dünya’nın plastik cerrahi ve  estetik konusunda branşlaşmış sayılı sağlık grupları arasında bulunmaktadır.,""Esteworld Plastik Cerrahi Sağlık Grubu"" ,Bahçelievler Kliniği,' de değerlendirilmek üzere;,Üniversitelerin hastane yönetimi ve organizasyon, halkla ilişkiler, iletişim bölümlerinden mezun,,Çok iyi ,düzeyde ,İngilizce, dil bilgisine sahip,,Benzer pozisyonlarda en az 3 yıl tecrübe sahibi  (,sağlık sektörü tercih nedenidir,) ,,Hasta ilişkileri konusunda bilgili ve hasta psikolojisine hitap edebilen, ,Hasta ve hasta yakınlarının memnuniyeti perspektifinde empati kurabilecek iletişim becerisine sahip,,Güler yüzlü enerjik, dış görünüşüne önem veren sunum, temsil ve ikna yetenekleri gelişmiş,,Planlama ve organizasyon becerisine sahip, ,Ms office uygulamalarına hâkim, ,""Hasta İlişkileri Uzmanı"", aranmaktadır.,İŞ TANIMI,Hasta ve hasta yakınlarına, “ Mutlak Hasta Memnuniyeti “  ilkesine bağlı kalarak yardımcı olmak,,Her türlü şikâyetin oluşmasını engelleyecek performans sergilemek, ,Gelen şikâyet ,istek ve önerilerin en kısa zamanda çözüme kavuşturulması sağlama",HASTA İLİŞKİLERİ UZMANI,saglik,,,ESTEWORLD SAÇ EKİMİ VE PLASTİK CERRAHİ SAĞLIK GRUBU,
,,,"İŞ TANIMI,Bahçelievler kliniğinde çalışmak üzere ,, ,Dermatoloji Uzmanı ,Tercihen Sağlık Bakanlığı onaylı Medikal Estetik Hekimliği Sertifikasına sahip,",DERMATOLOJİ UZMANI,saglik,,,ESTEWORLD SAÇ EKİMİ VE PLASTİK CERRAHİ SAĞLIK GRUBU,
,,,"Altunizade Hastane ,İŞ TANIMI,Üniversitelerin ilgili bölümlerinden mezun olmuş, ,Hasta ve Müşteri İlişkileri alanında tecrübeli, ,Çok iyi düzeyde ,İngilizce ve Fransızca, ,dilbilgisine sahip,,MS Office Programlarını etkin kullanabilen,( raporlama ve sunum yapabilecek düzeyde ),Planlama, organizasyon ve raporlama becerisine sahip, ,Sistemli ve düzenli çalışma prensibine sahip, ,Diksiyonu düzgün, prezantabl, dinamik, ,İletişim becerisi yüksek. ,Uluslararası hasta süreçlerinin takip edilmesi ve hasta memnuniyeti sağlanması,,İlgili birimler ile gerekli koordinasyonu sağlayarak hasta isteklerini cevaplayabilecek,,Çarpraz satışlar gerçekleştirerek hastane karlılığına katkı sağlamak, ,Üst yönetim tarafından verilen görev ve çalışmaları eksiksiz olarak yerine getirmek.",ULUSLARARASI HASTA İLİŞKİLERİ UZMANI (FRANSIZCA),saglik,,,ESTEWORLD SAÇ EKİMİ VE PLASTİK CERRAHİ SAĞLIK GRU,
,,,İŞ TANIMI,TIBBİ SATIŞ MÜMESSİLİ,saglik,,,Tab İlaç Sanayi A.Ş.,
Sürekli / Tam zamanlı,Genel Başvuru,,"İş Sağlığı ve Güvenliği konularında faaliyet gösteren Şirketimizin Ortak Sağlık ve Güvenlik Birimlerinin çözüm ortaklığı sunduğu firmalarda görevlendirilmek için;,•Üniversitelerin ilgili fakültelerinden mezun,,•A - B veya C sınıfı,İş Güvenliği Uzmanı sertifikasına sahip,•İş sağlığı ve güvenliği ile ilgili yasal mevzuatlara hakim,•İş Sağlığı ve İş Güvenliği Yönetim Sistemleri, Teknik Emniyet, Yangın, Güvenlik, Eğitim, Sağlık ve Güvenlik Planı, Risk Analizi gibi konularda mevzuat, saha uygulaması ve teknik eğitim tecrübesine sahip,,•Acil Durum Planı hazırlanması, kaza istatistiklerinin oluşturulması konularında bilgi ve tecrübe sahibi,,•İş Sağlığı ve Güvenliği Kurul toplantılarına katılmış, raportör olarak görev almış,,•İş Sağlığı Güvenliği kapsamında eğitim ihtiyaç analizini yapıp gerekli eğitimleri verebilecek,,•Düzenli risk değerlendirmesini yaparak alınacak tedbirler konusunda önerilerde bulunacak,,•İş Sağlığı Güvenliği faaliyetlerini takip edecek ve denetimlerle gerekli müdahaleleri yapacak,,•İletişimi ve sunum yeteneği kuvvetli,,•Planlama, organizasyon ve analitik düşünme yeteneği gelişmiş,,•Seyahat engeli olmayan, Aktif araç kullanabilen,,•Erkek adaylar için askerlik hizmetini tamamlamış,,İŞ GÜVENLİĞİ UZMANLARI aramaktayız.",İş Güvenliği Uzmanı,saglik,"Bilecik, Eskişehir",Hizmet ,Ekvator İş Sağlığı Merkezi ve İş Güvenliği Hizm.,
,,,"Tıp Fakültesi Mezunu,Yenidoğan Yoğun Bakım Ünitesinde görev alabilecek,,Yenidoğan Yoğun Bakım deneyimine sahip veya bu ünitede de çalışmayı isteyen,,Uzmanlık alanında deneyimli ve bilimsel gelişmeleri takip eden,,İletişim yönü kuvvetli, pozitif, ,İstanbul Avrupa yakasında ( Bakırköy civarında ) ikamet eden,,"" Çocuk Sağlığı ve Hastalıkları Uzmanı "" aramaktayız.",Çocuk Hastalıkları Uzman Doktoru (Yenidoğan YB ),saglik,,,İNCİRLİ SAĞLIK VE SOSYAL TESİSLER A.Ş.,En az 2 yıl tecrübeli adaylar
,,,İŞ TANIMI,TIBBİ SATIŞ MÜMESSİLİ,saglik,,,Tab İlaç Sanayi A.Ş.,
,,,"Üniversitemiz, Çekirdek Program Direktörlüğü bünyesinde görev almak üzere, yarı zamanlı,, aşağıdaki niteliklere sahip ,Klinik Psikolog , aramaktayız.,     ,Üniversitelerin Psikoloji bölümünden mezun,,     ,Klinik Psikoloji alanında yüksek lisans derecesine sahip,,     ,Yeni mezun veya tercihen ilgili alanda 1-2 yıl deneyimli,     ,İyi derecede İngilizce bilen,,     ,MS Office programlarını iyi seviyede kullanabilen,,     ,İletişim becerileri kuvvetli, takım çalışmasına yatkın,,     ,Planlama ve organizasyon yönü kuvvetli, sonuç odaklı,,     ,Erkek adaylar için askerlik hizmetini tamamlamış., ,İŞ TANIMI,     ,Danışanlara tedavi ve terapi programlarının uygulanması ve organizasyonlarının yapılması,,     ,Grup formunda psikoeğitim ve psikososyal destek çalışmalarının yapılması,",Klinik Psikolog,saglik,,,KADİR HAS ÜNİVERSİTESİ,
Sürekli / Tam zamanlı,Sağlık,,"Tercihen lise mezunu, ,Sağlık sektöründe deneyimli, ,İletişimi iyi, güler yüzlü ve motivasyonu yüksek, ,Hasta ve hasta yakınlarının memnuniyetini işinin her aşamasında ön planda tutabilecek,,Ekip çalışmasına yatkın, ,Avrupa yakasında oturan, ,Vardiyalı çalışabilecek, ,İŞ TANIMI",Hasta Bakıcı,saglik,İstanbul(Avr.),Sağlık,Bezmialem Vakıf Üniversitesi,
,,,"Türkiye’de sağlık sektöründe başarılı bir geçmişe sahip Medipol Sağlık Grubu’nun Bahçelievler’de faaliyet gösteren Nisa Hastanesi’nde görevlendirilmek üzere;,İŞ TANIMI,Genel Cerrahi branşında ‘Uzman Tıp Doktoru’ olan,, ,Branşıyla ilgili bilimsel gelişmeleri takip eden,, ,Alanındaki tanı ve tedavi yaklaşımları konusunda güncel yöntem, teknik ve teknolojilere hakim,,Branşının gerektirdiği vizyona sahip,, ,Hasta memnuniyeti odaklı,, ,İletişim yönü güçlü, , , 'Genel Cerrahi Uzmanı', istihdam edilecektir.",Genel Cerrahi Uzmanı,saglik,,,İstanbul Medipol Üniversitesi,
,,,"Laboratuvar ortamında yeni ve mevcut ürünlerin testlerinin yapılması ve geliştirilmesi sağlamak,,Ham madde testlerinin yapılması ve numunelerinin hazırlanması,,İlgili proje sorumlusuna sunulması,,Meslek lisesi Kimya bölümü mezunu,,Bu alanda deneyimli,,Takım çalışmasına uygun,,Bilgisayar programlarını iyi kullanabilen,,Erkek adaylar için askerlikle ilişiği olmayan,,        BURSA Organize Sanayi Bölgesinde, KAUÇUK YEDEK PARÇA üretimi alanında faaliyet gösteren firmamızda çalışmak üzere ,LABORATUVAR TEKNİKERİ, aramaktayız.",LABORATUVAR TEKNİKERİ,saglik,,,HAKSAN OTOMOTİV MAMULLERİ SAN.TİC.A.Ş.,
,,"İlk Öğretim(Mezun), Lise(Öğrenci), Lise(Mezun), Ön Lisans(Öğrenci), Ön Lisans(Mezun)","* Meslek Lisesi ya da Yüksekokulların ilgili bölümlerinden mezun,,* Tercihen Hastanede Medikal gaz tesisatı ve işletmesi konusunda en az 2 sene tecrübeli,,* Ekip çalışmasına yatkın,,* Disiplinli, titiz, hizmet odaklı çalışan,,* Erkek adaylar için askerlik görevini tamamlamış.,Yapı İşleri Direktörlüğü bünyesinde görevlendirmek üzere 'Medikal Gaz Teknisyeni' aranmaktadır.",Medikal Gaz Teknisyeni,saglik,,,Bezmialem Vakıf Üniversitesi,2 - 15 yıl tecrübeli adaylar
,,,"Ataşehir'de bulunan ,Özel Meditime Cerrahi Tıp Merkezi,',nde görevlendirilmek üzere;,Branşıyla ilgili tanı ve tedavi yaklaşımlarında deneyimli, ,Alanında uzman,,Hasta memnuniyeti odaklı çalışmayı ilke edinmiş, ,İletişim becerileri gelişmiş ve ekip çalışmasına yatkın,,Branşı ile ilgili bilimsel gelişmeleri takip eden ve uygulayan,,Branşının gerektirdiği vizyona sahip, ,Tam zamanlı çalışabilecek,“Ortopedi ve Travmatoloji Uzmanı”, arayışımız bulunmaktadır.",Ortopedi ve Travmatoloji Uzmanı,saglik,,,Meditime Tıp Merkezi,
,,,"Sağlık meslek lisesinin herhangi bir bölümünden mezun,Tercihen estetisyen, hemşire , att ve paramedik pozisyonlarında çalışmış,İşini ve çalışmayı seven, kendisini geliştirmeye ve öğrenmeye açık,Disiplinli,takım çalışmasında uyumlu,dikkatli,titiz çalışan,Dış görünüşüne önem veren, güler yüzlü , insan ilişkilerinde pozitif, müşteri ve satış odaklı,Fsm bulvarına ulaşımı kolay olacak şekilde sağlık personeli arayışımız bulunmaktadır",Sağlık Personeli,saglik,,,ZEYNEP KIRKER ESTETİK VE GÜZELLİK MERKEZİ,
Sürekli / Tam zamanlı,Haberleşme,,"En az ön lisans mezunu, ,Kat sekreteri olarak en az 1 yıl tecrübe sahibi, ,Arşivleme hakkında bilgi sahibi, ,Tanı kodlarına hakim, ,Ameliyathane yatış süreçleri konusunda tecrübeli, ,Diksiyonu düzgün ve iletişim becerisi yüksek, ,Dış görünüşüne önem veren, ,MS Office programlarına hakim, ,Beylikdüzü ve yakın çevresinde ikamet eden, ,""Kat Sekreteri"" ",Kat Sekreteri,saglik,İstanbul(Avr.)(Beylikdüzü),Sağlık,Medilife Sağlık Grubu,
,,,"O.T.C . Ürün gurubumuz için, ÜROLOJİ-DERMATOLOJİ-DAHİLİYE Branşlarında deneyimli .Şirketimizin ve ürünlerinin tanıtım pazarlama stratejilerini sahada uygulayarak, bizimle birlikte insan için değer üretecek takım arkadaşları arıyoruz.,*lisans veya ön lisans mezun,*Sürücü belgesi ve aktif araç kullanabile,*seyahat engeli bulunmayan,*ofis programlarını kullanabilen,*başarma azmi yüksek dinamik yüksek performans kültürüne yatkın ve sonuç odaklı,*kişisel farkındalığı gelişmiş ve pozitif,*yeniliklere ve öğrenmeye açık,*insan ilişkilerinde başarılı,İŞ TANIMI,Düzenli Dr. ve eczane ziyaretlerinin yapılması, sorumlu olduğu ürünler ve tedavi alanları ile ilgili gerekli bilgileri sunularak medikal anlamda bilinirliğin arttırılması.,*sorumlu olduğu bölgede tüm tanıtım faaliyetlerinin yürütülmesi ,*oluşturulan aylık ve haftalık çalışma programının eksiksiz gerçekleştirilmesi ve raporlanması","Tıbbi Satış Mümessili (MARMARA,AKDENİZ,EGE)",saglik,,,Asel İlaç,
,,,"Clinicexpert bünyesinde, Bağcılar/Güneşli Medicine Hastanesi'nde görevlendirilmek üzere;, Tercihen hemşirelik Lisans mezunu,, ,Hemşirelik alanında en az 1 yıl  deneyimli,, Hasta memnuniyetine önem veren,, Esnek çalışma saatlerine ayak uydurabilecek,,""Hemşire"", arayışımız bulunmaktadır.",Hemşire,saglik,,,Dakik Sağlık Medikal Turizm Taşımacılık İnşaat Emlak A.Ş,
Sürekli / Tam zamanlı,Sağlık,,"Ekol Hastanesi Hemşirelik Hizmetleri Direktörlüğünde görevlendirilmek üzere;,Sağlık Meslek Lisesi veya Sağlık Yüksekokulu ,Hemşirelik ,bölümü mezunu,,Tercihen alanında en az 1 yıl tecrübesi olan, ,Yeterli bilgi birikimine sahip, ,Tercihen yabancı dil bilen,,Ekip çalışmasına uyum sağlayabilecek, ,İnsan ilişkilerinde başarılı, ,Kişisel bakımına özen gösteren, güler yüzlü.,Hasta memnuniyetini birinci planda tutan.  , ,*Yataklı Servisler ve Polikliniklerde görevlendirilmek üzere deneyimli Hemşire alımı yapılacaktır.,**Personelimiz için ücretsiz lojman imkanı sunulmaktadır,.",Hemşire,saglik,İzmir(Çiğli),Sağlık Kuruluşları,EKOL BAZ ÖZEL SAĞLIK HİZMETLERİ TİCARET A.Ş.,
